AIRPORT_SEQ_ID;ID;AIRPORT;DISPLAY_AIRPORT_NAME;AIRPORT_COUNTRY_CODE_ISO;AIRPORT_STATE_NAME;LATITUDE;LONGITUDE;AIRPORT_IS_CLOSED
1367502;13675;NIA;Nimba Airport;LR;;7.49361111;-8.58416667;0
1367602;13676;NIB;Nikolai Airport;US;Alaska;63.01861111;-154.3583333;0
1367702;13677;NIC;Nicosia Airport;CY;;35.15555556;33.27333333;0
1367801;13678;NIE;Niblack Airport;US;Alaska;55.06666667;-132.1458333;0
1367902;13679;NIG;Nikunau Airport;KI;;-1.31472222;176.4097222;0
1368001;13680;NIM;Diori Hamani;NE;;13.48222222;2.18333333;0
1368102;13681;NIN;Ninilchik Airport;US;Alaska;60.02027778;-151.5894444;0
1368207;13682;NIP;Jacksonville NAS;US;Florida;30.23361111;-81.67611111;0
1368301;13683;NIT;Niort Airport;FR;;46.31666667;-0.45;0
1368406;13684;NIX;Nioro Airport;ML;;15.23888889;-9.57638889;0
1368501;13685;NJ1;Camden County;US;New Jersey;39.77833333;-74.94777778;0
1368605;13686;NJ2;Eagles Nest;US;New Jersey;39.66555556;-74.30805556;0
1368702;13687;NJA;Atsugi NAF;JP;;35.45472222;139.45;0
1368805;13688;NJC;Nizhnevartovsk Airport;RU;;60.94861111;76.48055556;0
1368902;13689;NJK;El Centro NAF;US;California;32.82916667;-115.6716667;0
1369001;13690;NKA;Nkan Airport;GA;;0.7;9.98333333;0
1369102;13691;NKC;Nouakchott Airport;MR;;18.09777778;-15.94805556;0
1369204;13692;NKG;Lukou;CN;;31.73222222;118.8630556;0
1369301;13693;NKI;Naukiti Airport;US;Alaska;55.875;-133.2208333;0
1369401;13694;NGO;Chubu Centrair International;JP;;34.85833333;136.8052778;0
1369505;13695;NKN;Nankina Airport;PG;;-5.83666667;146.4533333;0
1369601;13696;NKS;Nkongsamba Airport;CM;;4.935;9.93666667;0
1369705;13697;N1C;Cherry Point MCAS;US;North Carolina;34.90305556;-76.88083333;0
1369801;13698;NKV;Nichin Cove Seaplane Base;US;Alaska;55.85;-133.2166667;0
1369902;13699;NKW;Diego Garcia Nsf;IO;;-7.31333333;72.41111111;0
1370005;13700;NKX;Miramar MCAS;US;California;32.86861111;-117.1430556;0
1370107;13701;NLA;Ndola Airport;ZM;;-12.99833333;28.665;0
1370205;13702;NLC;Lemoore NAS;US;California;36.33305556;-119.9522222;0
1370302;13703;NLD;Quetzalcoatl International;MX;;27.44333333;-99.57;0
1370402;13704;NLG;Nelson Lagoon Airport;US;Alaska;56.0075;-161.1602778;0
1370507;13705;NLK;Norfolk Island Airport;AU;;-29.0425;167.9380556;0
1370602;13706;NLO;N'Dolo;CD;;-4.32666667;15.32722222;0
1370703;13707;NLP;Nelspruit Airport;ZA;;-25.50055556;30.91361111;0
1370801;13708;NLS;Nicholson Station;AU;;-18.05083333;128.8958333;0
1370905;13709;NMC;Norman's Cay Airport;BS;;24.59638889;-76.81888889;0
1371005;13710;NME;Nightmute Airport;US;Alaska;60.46916667;-164.7041667;0
1371102;13711;NMG;San Miguel Airport;PA;;8.45638889;-78.93416667;0
1371206;13712;NNA;Kenitra Airport;MA;;34.29916667;-6.59555556;0
1371301;13713;NNG;Wuxu;CN;;22.60861111;108.1755556;0
1371404;13714;NNK;Naknek Airport;US;Alaska;58.73472222;-157.0252778;0
1371502;13715;NNL;Nondalton Airport;US;Alaska;59.98027778;-154.8391667;0
1371602;13716;NNU;Nanuque Airport;BR;;-17.82305556;-40.32972222;0
1371704;13717;NNY;Nanyang East;CN;;32.98277778;112.6175;0
1371802;13718;NOA;Nowra Airport;AU;;-34.94888889;150.5369444;0
1371902;13719;NOC;Ireland West Airport Knock;IE;;53.91027778;-8.81861111;0
1372004;13720;NOG;Nogales International;MX;;31.22638889;-110.9769444;0
1372102;13721;NON;Nonouti Airport;KI;;-0.63972222;174.4277778;0
1372201;13722;NOP;Nab;PH;;10.33333333;123.9;1
1372307;13723;NOR;Nordfjordur Airport;IS;;65.13166667;-13.7475;0
1372406;13724;NOS;Fascene;MG;;-13.31222222;48.31472222;0
1372505;13725;NOT;Gnoss Field;US;California;38.14361111;-122.5572222;0
1372605;13726;NOU;Noumea La Tontouta;NC;;-22.01444444;166.2130556;0
1372702;13727;NOV;Huambo Airport;AO;;-12.80888889;15.76055556;0
1372802;13728;NPA;Pensacola NAS;US;Florida;30.35333333;-87.31805556;0
1372905;13729;NPE;Napier Airport;NZ;;-39.46972222;176.8672222;0
1373002;13730;NPL;New Plymouth Airport;NZ;;-39.00805556;174.1769444;0
1373104;13731;NPT;Newport State;US;Rhode Island;41.5325;-71.28166667;0
1373205;13732;NQA;Millington Memphis;US;Tennessee;35.35666667;-89.87055556;0
1373302;13733;NQI;Kingsville NAS;US;Texas;27.50444444;-97.80833333;0
1373405;13734;NQN;Presidente Peron;AR;;-38.94888889;-68.15583333;0
1373605;13736;NQX;Key West NAS;US;Florida;24.57472222;-81.68666667;0
1373705;13737;NQY;Newquay Airport;GB;;50.44083333;-4.99527778;0
1373802;13738;NRA;Narrandera Airport;AU;;-34.70222222;146.5122222;0
1373902;13739;NRB;Mayport NS;US;Florida;30.39138889;-81.42444444;0
1374002;13740;NRI;Grand Lake Regional;US;Oklahoma;36.5775;-94.86194444;0
1374102;13741;NRK;Kungsangen;SE;;58.58583333;16.25055556;0
1374205;13742;NRL;North Ronaldsay Airport;GB;;59.3675;-2.43472222;0
1374302;13743;NRR;Roosevelt Roads NAS;US;Puerto Rico;18.24972222;-65.63555556;1
1374407;13744;NRT;Narita International;JP;;35.77694444;140.3825;0
1374501;13745;NSA;Noosa Aust.;AU;;-26.38333333;153.15;0
1374601;13746;NSB;North Seaplane Base;BS;;25.72916667;-79.28888889;0
1374703;13747;NSE;Whiting Field NAS North;US;Florida;30.7225;-87.02388889;0
1374805;13748;NSF;Joint Base Andrews;US;Maryland;38.81083333;-76.86694444;0
1374902;13749;NSI;Yaounde Nsimalen;CM;;3.7225;11.55333333;0
1375002;13750;NSL;NASA Shuttle Landing Facility;US;Florida;28.615;-80.69444444;0
1375102;13751;NSN;Nelson Airport;NZ;;-41.29694444;173.2241667;0
1375202;13752;NSO;Scone Airport;AU;;-32.03722222;150.8322222;0
1375301;13753;NST;Nakhon Si Thammarat Airport;TH;;8.53972222;99.94472222;0
1375401;13754;NSY;Sigonella Airport;IT;;37.40166667;14.92222222;0
1375501;13755;NT1;Snap Lake Mine/Debeers;CA;Northwest Territories;63.585;-110.9;0
1375605;13756;NTD;Point Mugu NAS;US;California;34.11916667;-119.1197222;0
1375703;13757;NTE;Nantes Atlantique;FR;;47.15305556;-1.61083333;0
1375805;13758;NTL;Williamtown;AU;;-32.79694444;151.8361111;0
1375905;13759;NTN;Normanton Airport;AU;;-17.685;141.0702778;0
1376001;13760;NTO;Santo Antao Airport;CV;;17.05;-25.16666667;0
1376102;13761;NTQ;Noto;JP;;37.29333333;136.9622222;0
1376202;13762;NTR;Del Norte International;MX;;25.86555556;-100.2372222;0
1376302;13763;NTU;Oceana NAS;US;Virginia;36.82277778;-76.03194444;0
1376405;13764;NTY;Pilanesberg International;ZA;;-25.33388889;27.17361111;0
1376506;13765;NUE;Nuernberg;DE;;49.49861111;11.0775;0
1376602;13766;NUG;Nuguria Airport;PG;;-3.40527778;154.7358333;1
1376705;13767;NUI;Nuiqsut Airport;US;Alaska;70.20972222;-151.0063889;0
1376802;13768;NUL;Nulato Airport;US;Alaska;64.72944444;-158.0741667;0
1376902;13769;NUN;Saufley Field NOLF;US;Florida;30.46972222;-87.33805556;1
1377002;13770;NUP;Nunapitchuk Airport;US;Alaska;60.90611111;-162.4405556;0
1377103;13771;NUQ;Moffett Federal Airfield;US;California;37.41611111;-122.0491667;0
1377202;13772;NUW;Whidbey Island NAS;US;Washington;48.35194444;-122.6558333;0
1377301;13773;NV1;Perkins Field;US;Nevada;36.56805556;-114.4433333;0
1377408;13774;NVA;Benito Salas;CO;;2.95027778;-75.29388889;0
1377503;13775;NVD;Nevada Municipal;US;Missouri;37.8525;-94.30472222;0
1377601;13776;NVK;Narvik Airport;NO;;68.425;17.425;0
1377707;13777;NVT;Ministro Victor Konder International;BR;;-26.87944444;-48.65083333;0
1377802;13778;NWI;Norwich Airport;GB;;52.67583333;1.28277778;0
1378002;13780;NXX;Willow Grove NAS JRB;US;Pennsylvania;40.19972222;-75.14805556;0
1378102;13781;NY1;Kingston Ulster;US;New York;41.98527778;-73.96444444;0
1378201;13782;NY2;Oswego County;US;New York;43.35083333;-76.38805556;0
1378301;13783;NY3;F and F Airpark Inc;US;New York;42.45;-75.01638889;1
1378401;13784;NYC;New York City Metropolitan Area;US;New York;40.72722222;-73.92666667;0
1378502;13785;NYL;Yuma MCAS/Yuma International;US;Arizona;32.65666667;-114.6061111;0
1378602;13786;NYO;Skavsta;SE;;58.78861111;16.91222222;0
1378703;13787;NYU;Bagan;MM;;21.17888889;94.93027778;0
1378806;13788;VQQ;Cecil;US;Florida;30.21888889;-81.87722222;0
1378901;13789;NZJ;El Toro MCAS;US;California;33.6675;-117.7183333;0
1379001;13790;NZW;South Weymouth NAS;US;Massachusetts;42.14861111;-70.94027778;1
1379105;13791;NZY;North Island NAS;US;California;32.69833333;-117.2130556;0
1379204;13792;O85;Benton Field;US;California;40.57361111;-122.4072222;0
1379305;13793;OAG;Orange Airport;AU;;-33.37805556;149.1255556;0
1379407;13794;OAI;Bagram Airport;AF;;34.94638889;69.265;0
1379502;13795;OAJ;Albert J Ellis;US;North Carolina;34.82916667;-77.61222222;0
1379608;13796;OAK;Metropolitan Oakland International;US;California;37.72111111;-122.2211111;0
1379702;13797;OAM;Oamaru Airport;NZ;;-44.96694444;171.0813889;0
1379802;13798;OAN;El Arrayan;HN;;15.50666667;-86.57527778;1
1379905;13799;OAX;Xoxocotlan International;MX;;16.99861111;-96.72611111;0
1380101;13801;OBC;Obock Airport;DJ;;11.96833333;43.27888889;0
1380203;13802;OBF;Oberpfaffenhofen Airport;DE;;48.08166667;11.28333333;0
1380302;13803;OBO;Obihiro Airport;JP;;42.73361111;143.2175;0
1380401;13804;OBS;Aubenas Airport;FR;;44.61666667;4.38333333;0
1380501;13805;OBT;Garrett County;US;Maryland;39.58083333;-79.33583333;0
1380602;13806;OBU;Kobuk Airport;US;Alaska;66.91222222;-156.8972222;0
1380801;13808;OCE;Ocean City Municipal;US;Maryland;38.31055556;-75.12388889;0
1380903;13809;OCF;Ocala International-Jim Taylor Field;US;Florida;29.17194444;-82.22416667;0
1381005;13810;OCH;Nacogdoches A L Mangham Jr Regional;US;Texas;31.57777778;-94.71;0
1381101;13811;OCI;Thumb Bay;US;Alaska;60.2;-147.8166667;0
1381201;13812;OCJ;Boscobel;JM;;18.40055556;-76.96972222;0
1381306;13813;OCN;Bob Maxwell Memorial Airfield;US;California;33.21805556;-117.3513889;0
1381405;13814;OCW;Washington Warren;US;North Carolina;35.57055556;-77.04972222;0
1381502;13815;ODA;Ouadda Airport;CF;;8.01055556;22.39805556;0
1381601;13816;ODB;Cordoba Airport;ES;;37.84194444;-4.84888889;0
1381706;13817;ODD;Oodnadatta Airport;AU;;-27.56277778;135.4433333;0
1381803;13818;ODE;Hans Christian Anderson;DK;;55.47666667;10.33083333;0
1381901;13819;ODM;Oakland Airport;US;Maryland;39.40666667;-79.41388889;0
1382005;13820;ODS;Odessa International;UA;;46.42694444;30.67638889;0
1382102;13821;ODW;A.J. Eisenberg;US;Washington;48.25166667;-122.6736111;0
1382202;13822;OEC;Oecusse Airport;TL;;-9.19805556;124.3447222;0
1382305;13823;OER;Ornskoldsvik;SE;;63.40916667;18.98833333;0
1382402;13824;OFF;Offutt AFB;US;Nebraska;41.11944444;-95.90861111;0
1382502;13825;OFK;Norfolk Regional/Karl Stefan Memorial Field;US;Nebraska;41.98555556;-97.435;0
1382606;13826;OFU;Ofu Airport;US;U.S. Pacific Trust Territories and Possessions;-14.18444444;-169.67;0
1382702;13827;OGA;Searle Field;US;Nebraska;41.11944444;-101.7697222;0
1382802;13828;OGB;Orangeburg Municipal;US;South Carolina;33.45694444;-80.85944444;0
1382903;13829;OGD;Ogden-Hinckley;US;Utah;41.195;-112.0122222;0
1383002;13830;OGG;Kahului Airport;US;Hawaii;20.89861111;-156.4305556;0
1383103;13831;OGN;Yonaguni Airport;JP;;24.4675;122.9797222;0
1383205;13832;OGS;Ogdensburg International;US;New York;44.68222222;-75.46333333;0
1383301;13833;OH1;Fayette County;US;Ohio;39.57027778;-83.42055556;0
1383402;13834;OH2;Bellefontaine Regional;US;Ohio;40.37222222;-83.81916667;0
1383502;13835;OH3;Ross County;US;Ohio;39.44055556;-83.02305556;0
1383602;13836;OH4;Union County;US;Ohio;40.22444444;-83.35166667;0
1383701;13837;OH5;Cincinnati - Blue Ash;US;Ohio;39.24666667;-84.38888889;0
1383801;13838;OH6;Portage County;US;Ohio;41.21027778;-81.25166667;0
1383902;13839;OH7;Kent State University;US;Ohio;41.15138889;-81.415;0
1384002;13840;OHA;Ohakea Airport;NZ;;-40.20611111;175.3877778;0
1384101;13841;OHC;Northeast Cape AFS;US;Alaska;63.32638889;-168.9688889;0
1384204;13842;OHD;Ohrid Airport;MK;;41.18;20.74222222;0
1384303;13843;OHI;Oshakati Airport;NA;;-17.80111111;15.70111111;0
1384406;13844;OHR;Wyk Auf Foehr;DE;;54.68444444;8.52805556;0
1384501;13845;OIC;Eaton;US;New York;42.56638889;-75.52416667;0
1384602;13846;OIM;Oshima;JP;;34.78194444;139.3602778;0
1384702;13847;OIT;Oita Airport;JP;;33.47944444;131.7372222;0
1384801;13848;OJC;Johnson County Executive;US;Kansas;38.8475;-94.7375;0
1385003;13850;OKA;Naha;JP;;26.19583333;127.6458333;0
1385103;13851;OKC;Will Rogers World;US;Oklahoma;35.39305556;-97.60083333;0
1385201;13852;OKD;Okadama;JP;;43.11527778;141.3844444;0
1385301;13853;OKJ;Okayama Airport;JP;;34.75694444;133.8552778;0
1385406;13854;OKK;Kokomo Municipal;US;Indiana;40.52777778;-86.05972222;0
1385502;13855;OKN;Okondja Airport;GA;;-0.66638889;13.67388889;0
1385602;13856;OKO;Yokota AB;JP;;35.74861111;139.3486111;0
1385702;13857;OKR;Yorke Island Airport;AU;;-9.75333333;143.405;0
1385802;13858;OKY;Oakey Airport;AU;;-27.41138889;151.7352778;0
1385902;13859;OLA;Orland Airport;NO;;63.69888889;9.60388889;0
1386002;13860;OLB;Olbia Costa Smeralda;IT;;40.89861111;9.5175;0
1386105;13861;OLE;Cattaraugus County-Olean;US;New York;42.24111111;-78.37138889;0
1386202;13862;OLF;L. M. Clayton;US;Montana;48.09444444;-105.575;0
1386306;13863;OLH;Old Harbor Airport;US;Alaska;57.21833333;-153.2697222;0
1386404;13864;OLI;Rif;IS;;64.91138889;-23.82305556;0
1386502;13865;OLM;Olympia Regional;US;Washington;46.96944444;-122.9025;0
1386605;13866;OLO;Olomouc Airport;CZ;;49.58722222;17.21;0
1386702;13867;OLP;Olympic Dam Airport;AU;;-30.485;136.8766667;0
1386802;13868;OLS;Nogales International;US;Arizona;31.41777778;-110.8477778;0
1386905;13869;OLU;Columbus Municipal;US;Nebraska;41.44861111;-97.34083333;0
1387002;13870;OLV;Olive Branch Airport;US;Mississippi;34.97861111;-89.78694444;0
1387102;13871;OMA;Eppley Airfield;US;Nebraska;41.30305556;-95.89416667;0
1387201;13872;OMB;Omboue Airport;GA;;-1.58333333;9.26666667;0
1387305;13873;OME;Nome Airport;US;Alaska;64.5125;-165.4444444;0
1387403;13874;OMH;Uromiyeh;IR;;37.66805556;45.06861111;0
1387602;13876;OMK;Omak Airport;US;Washington;48.46444444;-119.5180556;0
1387701;13877;OML;Omkalai Airport;PG;;-6.18555556;144.9583333;0
1387808;13878;OMO;Mostar Airport;BA;;43.28305556;17.84583333;0
1387902;13879;OMR;Oradea Airport;RO;;47.02527778;21.9025;0
1388007;13880;OMS;Omsk Tsentralny;RU;;54.96722222;73.31027778;0
1388106;13881;ONA;Winona Municipal/Max Conrad Field;US;Minnesota;44.07972222;-91.71166667;0
1388203;13882;OND;Ondangwa Airport;NA;;-17.87833333;15.9525;0
1388302;13883;ONG;Mornington Island Airport;AU;;-16.6625;139.1780556;0
1388401;13884;ONH;Oneonta Municipal;US;New York;42.52472222;-75.06444444;0
1388501;13885;ONJ;Odate Noshiro Airport;JP;;40.19194444;140.3713889;0
1388605;13886;ONL;The O'Neill Municipal-John L. Baker Field;US;Nebraska;42.46944444;-98.68777778;0
1388702;13887;ONM;Socorro Municipal;US;New Mexico;34.0225;-106.9030556;0
1388801;13888;ONN;Onion Bay Airport;US;Alaska;58.06805556;-153.2538889;0
1388902;13889;ONO;Ontario Municipal;US;Oregon;44.01944444;-117.0130556;0
1389003;13890;ONP;Newport Municipal;US;Oregon;44.58027778;-124.0580556;0
1389101;13891;ONT;Ontario International;US;California;34.05611111;-117.6011111;0
1389205;13892;ONX;Enrique A Jimenez;PA;;9.36055556;-79.86722222;0
1389301;13893;OOB;Cobol Alaska/Scaled/;US;Alaska;57.48333333;-135.8666667;0
1389402;13894;OOK;Toksook Bay;US;Alaska;60.54138889;-165.0872222;0
1389503;13895;OOL;Gold Coast Airport;AU;;-28.16444444;153.5047222;0
1389601;13896;OOM;Cooma Airport;AU;;-36.30833333;148.9733333;0
1389806;13898;OPF;Miami Opa Locka Executive;US;Florida;25.9075;-80.27833333;0
1389906;13899;OPH;Ophir Airport;US;Alaska;63.14583333;-156.5288889;0
1390006;13900;OPO;Porto Airport;PT;;41.24805556;-8.68111111;0
1390101;13901;OQA;McDonald Lake Airport;US;Alaska;55.93722222;-131.8127778;0
1390201;13902;OQB;Bible Camp Airport;US;Alaska;57.92638889;-156.0833333;0
1390301;13903;OQC;Cinder River Lodge Airport;US;Alaska;57.06666667;-157.8141667;0
1390501;13905;OQF;Lemesurier Island Airport;US;Alaska;58.28444444;-136.0847222;0
1390601;13906;OQG;Tracy Arm Airport;US;Alaska;57.91138889;-133.4022222;0
1390801;13908;OQI;Vrems Airport;US;Alaska;57.85694444;-157.0866667;0
1390901;13909;OQK;Akolik Airport;US;Alaska;68.98333333;-163.4455556;0
1391001;13910;OQL;Mels Airport;US;Alaska;56.23333333;-160.075;0
1391101;13911;OQM;Meshik Airport;US;Alaska;56.76666667;-158.0852778;0
1391201;13912;OQN;Telaquana Lake Airport;US;Alaska;60.95527778;-153.9075;0
1391301;13913;OQO;Chelatna Lake Lodge Airport;US;Alaska;62.43416667;-151.4147222;0
1391401;13914;OQP;Pumice Airport;US;Alaska;57.17833333;-157.7333333;0
1391501;13915;OQQ;Points Alsworth;US;Alaska;60.18333333;-154.3338889;0
1391601;13916;OQR;Twin Lakes Airport;US;Alaska;60.65277778;-154.0361111;0
1391701;13917;OQS;Sandy Airport;US;Alaska;56.23333333;-160.2258333;0
1391903;13919;OQU;Waterkloof AFB;ZA;;-25.83;28.2225;0
1392001;13920;OQV;Shirleyville Airport;US;Alaska;61.01361111;-151.4069444;0
1392101;13921;OQW;Doug Carney Strip Airport;US;Alaska;61.43416667;-157.05;0
1392201;13922;OQX;Shisholik Airport;US;Alaska;67;-162.8333333;0
1392301;13923;OQY;Camp Sivinuvik;US;Alaska;66.88333333;-161.4833333;0
1392401;13924;OQZ;American Creek Airport;US;Alaska;62.04333333;-158.2563889;0
1392502;13925;OR1;Grants Pass Airport;US;Oregon;42.51;-123.3880556;0
1392605;13926;OR2;Siletz Bay State;US;Oregon;44.87666667;-124.0286111;0
1392701;13927;OR3;Florence Municipal;US;Oregon;43.98277778;-124.1113889;0
1392805;13928;ORB;Orebro Airport;SE;;59.2225;15.0375;0
1392902;13929;ORC;Orocue Airport;CO;;4.79027778;-71.34833333;0
1393007;13930;ORD;Chicago O'Hare International;US;Illinois;41.97444444;-87.90666667;0
1393102;13931;ORF;Norfolk International;US;Virginia;36.89472222;-76.20111111;0
1393205;13932;ORG;Zorg en Hoop;SR;;5.81111111;-55.19222222;0
1393305;13933;ORH;Worcester Regional;US;Massachusetts;42.26722222;-71.87555556;0
1393405;13934;ORI;Port Lions Airport;US;Alaska;57.885;-152.8475;0
1393502;13935;ORK;Cork Airport;IE;;51.84138889;-8.49111111;0
1393602;13936;ORL;Executive;US;Florida;28.54555556;-81.33305556;0
1393706;13937;ORN;Ahmed Benbella;DZ;;35.62111111;-0.62472222;0
1393905;13939;ORP;Orapa Airport;BW;;-21.26611111;25.31944444;0
1394002;13940;ORT;Northway Airport;US;Alaska;62.96111111;-141.9280556;0
1394105;13941;ORU;Juan Mendoza;BO;;-17.95555556;-67.07583333;0
1394202;13942;ORV;Robert/Bob/Curtis Memorial;US;Alaska;66.8175;-161.0222222;0
1394306;13943;ORY;Paris Orly;FR;;48.72555556;2.35916667;0
1394401;13944;ORZ;Orange Walk Airport;BZ;;18.06666667;-88.55;0
1394501;13945;OSA;Osaka Metropolitan Area;JP;;34.60527778;135.3425;0
1394602;13946;OSB;Grand Glaize - Osage Beach;US;Missouri;38.11055556;-92.68055556;0
1394702;13947;OSC;Oscoda-Wurtsmith;US;Michigan;44.45166667;-83.39416667;0
1394802;13948;OSD;Are Ostersund;SE;;63.19416667;14.50194444;0
1394902;13949;OSH;Wittman Regional;US;Wisconsin;43.98444444;-88.55694444;0
1395001;13950;OSI;Osijek Airport;HR;;45.46277778;18.81027778;0
1395102;13951;OSK;Oskarshamn Airport;SE;;57.35055556;16.49805556;0
1395204;13952;OSL;Gardermoen;NO;;60.19444444;11.09888889;0
1395305;13953;OSM;Mosul International;IQ;;36.30583333;43.1475;0
1395406;13954;OSN;Osan AB;KR;;37.09166667;127.0294444;0
1395504;13955;OSP;Redzikowo;PL;;54.47861111;17.10416667;0
1395606;13956;OSR;Mosnov;CZ;;49.69611111;18.11083333;0
1395703;13957;OST;Oostende;BE;;51.2;2.875;0
1395803;13958;OSU;Ohio State University;US;Ohio;40.07944444;-83.07333333;0
1395902;13959;OSX;Kosciusko/Attala County;US;Mississippi;33.09027778;-89.54194444;0
1396002;13960;OSY;Namsos Airport;NO;;64.47222222;11.57861111;0
1396102;13961;OSZ;Zegrze Pomorskie;PL;;54.04222222;16.26388889;0
1396206;13962;OTD;Raul Arias Espinoza;PA;;8.62833333;-79.03444444;0
1396302;13963;OTG;Worthington Municipal;US;Minnesota;43.655;-95.57916667;0
1396403;13964;OTH;Southwest Oregon Regional;US;Oregon;43.41694444;-124.2469444;0
1396506;13965;OTM;Ottumwa Regional;US;Iowa;41.10722222;-92.44694444;0
1396604;13966;OTP;Henri Coanda;RO;;44.57111111;26.085;0
1396702;13967;OTR;Coto 47 Airport;CR;;8.60166667;-82.96861111;0
1396805;13968;OTS;Anacortes Airport;US;Washington;48.49861111;-122.6625;0
1396901;13969;OTU;Otu Airport;CO;;7;-74.71666667;0
1397005;13970;OTZ;Ralph Wien Memorial;US;Alaska;66.88472222;-162.5980556;0
1397103;13971;OUA;Ouagadougou Airport;BF;;12.35305556;-1.5125;0
1397202;13972;OUD;Angads International;MA;;34.79416667;-1.93194444;0
1397306;13973;OUE;Ouesso Airport;CG;;1.62055556;16.03888889;0
1397402;13974;OUH;Oudtshoorn Airport;ZA;;-33.60694444;22.18888889;0
1397502;13975;OUL;Oulu Airport;FI;;64.93;25.35444444;0
1397602;13976;OUN;University of Oklahoma/Max Westheimer;US;Oklahoma;35.24555556;-97.47222222;0
1397705;13977;OUR;Batouri Airport;CM;;4.47666667;14.36277778;0
1397806;13978;OVA;Bekily Airport;MG;;-24.23638889;45.30416667;0
1397908;13979;OVB;Tolmachevo;RU;;55.02277778;82.62472222;0
1398001;13980;OVD;Asturias Airport;ES;;43.56361111;-6.03472222;0
1398102;13981;OVE;Oroville Municipal;US;California;39.48777778;-121.6219444;0
1398202;13982;OWA;Owatonna Degner Regional;US;Minnesota;44.12333333;-93.26055556;0
1398305;13983;OWB;Owensboro Daviess County Regional;US;Kentucky;37.73888889;-87.16694444;0
1398402;13984;OWD;Norwood Memorial;US;Massachusetts;42.19055556;-71.17305556;0
1398605;13986;OXB;Osvaldo Vieira;GW;;11.895;-15.65361111;0
1398702;13987;OXC;Waterbury Oxford;US;Connecticut;41.47833333;-73.13527778;0
1398802;13988;OXR;Oxnard;US;California;34.20083333;-119.2072222;0
1398901;13989;OXV;Knoxville Municipal;US;Iowa;41.30166667;-93.11277778;1
1399002;13990;OYA;Goya Airport;AR;;-29.10583333;-59.21861111;0
1399102;13991;OYE;Oyem Airport;GA;;1.54305556;11.58138889;0
1399203;13992;OYK;Oiapoque Airport;BR;;3.85416667;-51.79722222;0
1399302;13993;OYO;Tres Arroyos Airport;AR;;-38.38694444;-60.32972222;0
1399401;13994;OYS;Yosemite National Park Airport;US;California;37.75;-119.5833333;0
1399505;13995;OZA;Ozona Municipal;US;Texas;30.73527778;-101.2022222;0
1399601;13996;OZC;Misamis;PH;;8.18055556;123.8413889;0
1399707;13997;OZH;Zaporizhzhia International;UA;;47.86722222;35.315;0
1399804;13998;OZP;Moron AB;ES;;37.175;-5.61611111;0
1399903;13999;OZR;Cairns AAF;US;Alabama;31.27555556;-85.71333333;0
